"CITY","WEATHER","VISIBILITY","TEMP","TEMP_MIN","TEMP_MAX","PRESSURE","HUMIDITY","WIND_SPEED","WIND_DEG","SEASON","FORECAST_DATETIME"
"Suzhou","Clouds",0.0790569415042095,0.216805549790087,0.228890742053248,0.209859017368427,0.352508407369389,-0.11102233335256,-0.10056810890104,-0.153497861007857,"Spring",2021-04-18 12:00:00
"Suzhou","Clouds",0.0790569415042095,-0.0806295139881138,-0.0675971518720539,-0.0878430851921789,0.219799359889149,-0.226370212160415,0.0239919696815288,-0.153497861007857,"Spring",2021-04-18 15:00:00
"Suzhou","Clouds",0.0790569415042095,-0.407389161519095,-0.393316246606892,-0.414896099272844,0.087090312408908,0.00432554545529472,0.0353156131890351,-0.1339983312252,"Spring",2021-04-18 18:00:00
"Suzhou","Clouds",0.0790569415042095,-0.662931962793324,-0.648045282232855,-0.670668328233365,0.087090312408908,0.523391000090641,-0.383659196588697,-0.36799268861709,"Spring",2021-04-18 21:00:00
"Suzhou","Clouds",0.0790569415042095,0.348766176677599,0.360431145696163,0.341938119208696,0.087090312408908,-0.514739909180052,-0.0949062871472871,-0.299744334377789,"Spring",2021-04-19 00:00:00
"Suzhou","Clear",0.0790569415042095,1.35627508989813,1.36473168779525,1.35035157929075,0.087090312408908,-1.26450112143111,-0.236451830991116,-0.231495980138487,"Spring",2021-04-19 03:00:00
"Suzhou","Clear",0.0790569415042095,1.74796774431026,1.75517701289406,1.74239589745155,-0.178327782551573,-1.32217506083503,-0.553513849201292,-0.192496920573172,"Spring",2021-04-19 06:00:00
"Suzhou","Clear",0.0790569415042095,1.35418047677293,1.36264374488028,1.34825508561074,-0.311036830031814,-0.745435666795761,0.539217749273065,-0.299744334377789,"Spring",2021-04-19 09:00:00
"Suzhou","Clear",0.0790569415042095,-0.0596833827361275,-0.0467177227223845,-0.0668781483921359,-0.0456187350713327,0.350369181878859,0.527894105765559,-0.28999456948646,"Spring",2021-04-19 12:00:00
"Suzhou","Clear",0.0790569415042095,-0.386443030267109,-0.372436817457223,-0.393931162472802,-0.0456187350713327,0.869434636514205,0.346715809645458,-0.426491277965063,"Spring",2021-04-19 15:00:00
"Suzhou","Clear",0.0790569415042095,-0.59380972966177,-0.579143166038947,-0.601484036793224,-0.0456187350713327,1.10013039412991,0.199508444047876,-0.543488456661008,"Spring",2021-04-19 18:00:00
"Suzhou","Clear",0.0790569415042095,-0.755094940302062,-0.739914770491399,-0.762914050153553,-0.0456187350713327,1.33082615174562,0.239141196324148,-0.44599080774772,"Spring",2021-04-19 21:00:00
"Suzhou","Clouds",0.0790569415042095,0.371806921054784,0.383398517760799,0.364999549688743,0.087090312408908,0.0619994848592221,1.24128364673845,-0.406991748182405,"Spring",2021-04-20 00:00:00
"Suzhou","Clouds",0.0790569415042095,1.47147881178405,1.47956854811843,1.46565873169098,0.087090312408908,-1.14915324262325,1.74518578282248,-0.36799268861709,"Spring",2021-04-20 03:00:00
"Suzhou","Clouds",0.0790569415042095,1.70817009493149,1.71550609750969,1.70256251753147,-0.0456187350713327,-1.37984900023896,2.15283694909271,-0.348493158834433,"Spring",2021-04-20 06:00:00
"Suzhou","Clear",0.0790569415042095,0.977150114237179,0.986814020186237,0.970886223209977,-0.0456187350713327,-0.976131424411471,1.88673132666631,-0.397241983291076,"Spring",2021-04-20 09:00:00
"Suzhou","Clear",0.0790569415042095,-0.0429264777345387,-0.0300141794026491,-0.0501061989521018,0.219799359889149,-0.11102233335256,1.63761116950117,-0.44599080774772,"Spring",2021-04-20 12:00:00
"Suzhou","Clouds",0.0790569415042095,-0.279617760881981,-0.26595172879391,-0.287009984792584,0.219799359889149,0.696412818302423,1.49606562565735,-0.44599080774772,"Spring",2021-04-20 15:00:00
"Suzhou","Clouds",0.0790569415042095,-0.409483774644294,-0.395404189521859,-0.416992592952849,0.087090312408908,1.04245645472599,1.52437473442611,-0.455740572639049,"Spring",2021-04-20 18:00:00
"Suzhou","Clouds",0.0790569415042095,-0.413673000894691,-0.399580075351793,-0.421185580312857,-0.0456187350713327,1.50384796995741,1.6829057435312,-0.416741513073734,"Spring",2021-04-20 21:00:00
"Suzhou","Clouds",0.0790569415042095,0.566605941698254,0.577577208852722,0.55997346192914,0.087090312408908,0.754086757706351,2.47556078905664,-0.358242923725761,"Spring",2021-04-21 00:00:00
"Suzhou","Clear",0.0790569415042095,1.58877714679517,1.59649335135658,1.58306237777122,0.087090312408908,-0.457065969776124,3.02475749917069,-0.299744334377789,"Spring",2021-04-21 03:00:00
"Suzhou","Clouds",0.0790569415042095,1.82756304306781,1.8345188436628,1.82206265729171,-0.311036830031814,-0.399392030372197,3.05872842969321,-0.28999456948646,"Spring",2021-04-21 06:00:00
"Suzhou","Clouds",0.0790569415042095,1.32485589302015,1.33341254407074,1.31890417409068,-0.443745877512055,0.465717060686714,2.53217900659417,-0.358242923725761,"Spring",2021-04-21 09:00:00
